Timestamp,Price,Volume,Bid_Size,Ask_Size
1609459915000000,10.06,1185,4694,4950
1609459916000000,10.09,1199,5080,5043
1609459917000000,10.1,1200,4986,5203
1609459918000000,10.08,1157,5176,5488
1609459919000000,10.04,1035,5426,4653
1609459920000000,10.08,1112,5238,4858
1609459921000000,10.09,800,5371,4918
1609459922000000,10.07,1153,5175,5125
1609459923000000,10.05,1028,5015,4890
1609459924000000,10.03,929,4549,5066
1609459925000000,10.06,903,5333,4680
1609459926000000,10.08,1006,5396,4830
1609459927000000,10.04,1025,4738,5060
1609459928000000,10.06,895,5171,5005
1609459929000000,10.02,1139,5114,5495
1609459930000000,10.03,1114,4856,5489
1609459931000000,10.02,868,4811,5390
1609459932000000,9.98,1127,4613,5199
1609459933000000,10.02,1192,4685,5474
1609459934000000,10.02,1013,4911,5002
1609459935000000,10.05,861,5424,5425
1609459936000000,10.06,1112,5039,4868
1609459937000000,10.05,831,4501,5027
1609459938000000,10.03,1114,4775,4898
1609459939000000,10.02,1016,5291,4581
1609459940000000,9.99,1181,4894,4855
1609459941000000,9.95,1165,4686,4952
1609459942000000,9.97,865,5491,5473
1609459943000000,9.97,1081,5475,5171
1609459944000000,10.01,940,5258,4674
1609459945000000,10.05,1100,5246,5466
1609459946000000,10.03,1187,4954,5024
1609459947000000,10.06,970,4618,5357
1609459948000000,10.06,1184,5288,4568
1609459949000000,10.05,1094,4964,5333
1609459950000000,10.05,1154,5204,4522
1609459951000000,10.06,1036,4959,5489
1609459952000000,10.1,1006,4787,5105
1609459953000000,10.09,1083,5339,4716
1609459954000000,10.06,825,4713,4870
1609459955000000,10.01,832,4704,5423
1609459956000000,10.0,806,5275,5164
1609459957000000,9.98,1059,4544,5200
1609459958000000,9.96,1163,5345,5178
1609459959000000,9.93,800,5174,4642
1609459960000000,9.9,1199,4682,4579
1609459961000000,9.93,854,5428,4860
1609459962000000,9.93,907,5207,5459
1609459963000000,9.9,1143,5464,5291
1609459964000000,9.93,925,4616,4797
1609459965000000,9.95,1011,4924,4754
1609459966000000,10.0,889,4840,4604
1609459967000000,10.04,842,4567,4721
1609459968000000,10.01,1001,5248,4930
1609459969000000,10.03,928,5241,5031
1609459970000000,9.98,818,4890,5339
1609459971000000,9.97,1191,5226,5386
1609459972000000,10.01,919,4945,5031
1609459973000000,9.99,1080,4958,4789
1609459974000000,9.94,888,4681,5146
1609459975000000,9.91,1141,5007,5294
1609459976000000,9.9,1025,4530,5378
1609459977000000,9.94,1008,4635,5307
1609459978000000,9.95,865,4511,5090
1609459979000000,9.95,900,4531,4582
1609459980000000,9.97,994,4982,5318
1609459981000000,9.92,839,4566,5278
1609459982000000,9.94,1091,4589,5386
1609459983000000,9.92,1064,5077,5359
1609459984000000,9.96,974,5371,4915
1609459985000000,9.99,988,5411,5208
1609459986000000,9.97,1110,5288,5500
1609459987000000,9.99,889,5061,4951
1609459988000000,10.03,1055,4671,4959
1609459989000000,10.04,1165,5174,5078
1609459990000000,10.01,852,4678,4725
1609459991000000,9.98,992,5290,5469
1609459992000000,9.95,861,5390,4916
1609459993000000,9.98,821,5430,4996
1609459994000000,9.98,938,4672,4550
1609459995000000,9.93,1035,4754,4701
1609459996000000,9.9,821,5060,4644
1609459997000000,9.9,819,4790,5050
1609459998000000,9.92,1037,4805,4946
1609459999000000,9.95,838,5053,5317
1609460000000000,10.0,1005,4763,5331
1609460001000000,9.96,816,5256,4791
1609460002000000,10.0,1180,5458,4562
1609460003000000,10.04,1166,4527,4611
1609460004000000,10.07,1180,4877,5044
1609460005000000,10.03,810,4781,4947
1609460006000000,9.98,817,4615,5099
1609460007000000,10.0,1135,5323,5304
1609460008000000,10.04,1197,4717,5325
1609460009000000,10.01,1137,4725,5260
1609460010000000,10.01,822,5468,5303
1609460011000000,10.04,1157,5001,5091
1609460012000000,10.02,1048,5312,5045
1609460013000000,10.04,974,5475,5361
1609460014000000,10.08,971,5220,4935
1609460015000000,10.04,812,4858,4639
1609460016000000,10.06,1116,5200,4649
1609460017000000,10.04,1138,5294,5074
1609460018000000,10.05,1170,4915,5287
1609460019000000,10.08,857,5419,4886
1609460020000000,10.1,965,5377,4542
1609460021000000,10.09,998,5225,4879
1609460022000000,10.1,889,4625,5242
1609460023000000,10.09,929,5393,5383
1609460024000000,10.04,891,4854,5237
1609460025000000,10.06,811,4760,4862
1609460026000000,10.1,1012,4816,4998
1609460027000000,10.08,870,5439,4798
1609460028000000,10.1,960,4846,4853
1609460029000000,10.1,1191,4661,5370
1609460030000000,10.1,1030,4889,4884
1609460031000000,10.09,823,5388,4628
1609460032000000,10.09,874,5165,5295
1609460033000000,10.1,1031,4792,5226
1609460034000000,10.06,962,5385,5426
1609460035000000,10.06,1081,5467,4717
1609460036000000,10.03,936,5209,5193
1609460037000000,10.04,995,5326,5170
1609460038000000,10.02,1085,5086,4640
1609460039000000,10.06,895,4719,4664
1609460040000000,10.04,975,5347,4735
1609460041000000,10.01,917,4819,5012
1609460042000000,10.04,1072,4679,4857
1609460043000000,10.08,1156,4856,4727
1609460044000000,10.06,968,5241,5491
1609460045000000,10.05,1135,4640,4778
1609460046000000,10.04,1162,4764,4691
1609460047000000,10.02,1073,5345,5109
1609460048000000,9.99,1013,5027,5152
1609460049000000,9.98,1029,4943,5320
1609460050000000,9.97,1055,5165,5174
1609460051000000,9.92,812,5351,4506
1609460052000000,9.92,929,4972,5494
1609460053000000,9.93,1179,5212,4897
1609460054000000,9.9,971,4787,4870
1609460055000000,9.92,934,4900,5492
1609460056000000,9.9,1193,5349,5498
1609460057000000,9.9,1155,5058,4625
1609460058000000,9.93,1090,4927,4625
1609460059000000,9.9,1174,5352,5154
1609460060000000,9.9,1176,4846,4665
1609460061000000,9.9,899,5431,4898
1609460062000000,9.92,931,5452,5405
1609460063000000,9.9,1125,5093,5021
1609460064000000,9.9,908,4631,5363
1609460065000000,9.9,1122,5120,5340
1609460066000000,9.92,1088,4819,5328
1609460067000000,9.95,1042,4587,5455
1609460068000000,9.95,1099,5046,4935
1609460069000000,9.92,1140,4744,4642
1609460070000000,9.9,916,5006,5104
1609460071000000,9.9,964,4749,5227
1609460072000000,9.95,1063,5488,5335
1609460073000000,9.93,1091,4988,4832
1609460074000000,9.9,855,5012,4599
1609460075000000,9.9,1125,4680,4879
1609460076000000,9.9,843,4582,5251
1609460077000000,9.9,978,5479,5449
1609460078000000,9.91,805,5036,4720
1609460079000000,9.91,947,5390,4613
1609460080000000,9.94,1133,5178,4724
1609460081000000,9.91,1016,4825,5154
1609460082000000,9.94,806,5182,5222
1609460083000000,9.96,914,4920,4763
1609460084000000,9.95,976,4847,4985
1609460085000000,9.91,911,5015,4639
1609460086000000,9.95,1003,4966,5088
1609460087000000,9.93,1066,4782,5191
1609460088000000,9.97,998,5178,5213
1609460089000000,9.94,1019,5338,5171
1609460090000000,9.97,1126,4696,4845
1609460091000000,9.98,820,5256,4651
1609460092000000,10.02,959,4981,5194
1609460093000000,10.04,994,5240,5187
1609460094000000,10.0,1132,5134,4934
1609460095000000,10.0,1141,5462,5261
1609460096000000,10.0,1086,4899,5008
1609460097000000,10.01,1022,5321,4625
1609460098000000,9.99,937,5024,4929
1609460099000000,10.01,950,4594,5062
1609460100000000,9.99,809,4940,5461
1609460101000000,10.01,1166,4609,5318
1609460102000000,10.02,1148,4608,4556
1609460103000000,10.0,1126,4742,4884
1609460104000000,10.0,1198,4743,5357
1609460105000000,10.01,968,4529,5049
1609460106000000,10.04,1133,4772,4746
1609460107000000,10.07,1060,4699,5098
1609460108000000,10.02,943,5399,5452
1609460109000000,9.98,926,5466,5405
1609460110000000,9.93,1135,4661,5219
1609460111000000,9.95,893,4570,5483
1609460112000000,9.94,855,4863,4705
1609460113000000,9.9,1159,4744,5005
1609460114000000,9.9,905,4616,5462
1609460115000000,9.9,1022,5403,5130
1609460116000000,9.92,1009,4620,5374
1609460117000000,9.9,997,4859,5053
1609460118000000,9.93,803,4564,4586
1609460119000000,9.95,892,4852,4799
1609460120000000,9.99,867,4755,4729
1609460121000000,9.95,915,4967,4764
1609460122000000,9.93,1048,4786,4731
1609460123000000,9.91,869,4909,5233
1609460124000000,9.92,803,5500,5094
1609460125000000,9.91,811,4902,5227
1609460126000000,9.9,987,4866,4976
1609460127000000,9.9,1083,5236,4715
1609460128000000,9.9,904,5149,5004
1609460129000000,9.9,927,4561,5026
1609460130000000,9.9,832,5209,5131
1609460131000000,9.91,853,5103,5161
1609460132000000,9.91,846,5097,4623
1609460133000000,9.91,819,4950,4555
1609460134000000,9.95,1045,5490,4917
1609460135000000,9.92,969,4646,5370
1609460136000000,9.94,1124,5344,5497
1609460137000000,9.98,1008,4987,5345
1609460138000000,10.01,811,5245,5288
1609460139000000,10.05,1082,5427,5244
1609460140000000,10.0,988,4585,4962
1609460141000000,9.98,854,5113,4508
1609460142000000,10.02,1157,4803,5426
1609460143000000,10.07,1027,4579,4892
1609460144000000,10.06,902,4870,5305
1609460145000000,10.1,916,5464,5475
1609460146000000,10.1,997,5215,5406
1609460147000000,10.1,817,5050,4794
1609460148000000,10.1,928,4865,4906
1609460149000000,10.08,1163,4521,4999
1609460150000000,10.07,1175,5076,4603
1609460151000000,10.05,1112,5047,4908
1609460152000000,10.0,1159,5285,5187
1609460153000000,10.02,959,4544,4874
1609460154000000,9.99,807,5336,4863
1609460155000000,9.95,1062,5148,5482
1609460156000000,9.97,1082,4772,4868
1609460157000000,10.01,919,4915,4661
1609460158000000,10.06,1151,4757,5025
1609460159000000,10.06,923,4703,4734
1609460160000000,10.05,1056,5116,4978
1609460161000000,10.01,816,5365,5224
1609460162000000,10.04,1028,4797,5430
1609460163000000,10.0,1197,4960,5033
1609460164000000,10.04,1058,5307,4617
1609460165000000,10.03,1038,5035,4831
1609460166000000,10.03,1194,5465,4539
1609460167000000,10.05,965,5231,5249
1609460168000000,10.03,1079,5160,5394
1609460169000000,10.03,818,5254,5080
1609460170000000,10.02,801,5377,5378
1609460171000000,10.05,979,4938,4867
1609460172000000,10.03,1044,4664,4822
1609460173000000,10.02,1061,5203,5346
1609460174000000,9.98,1091,4547,5238
1609460175000000,9.98,960,4675,4534
1609460176000000,9.99,890,5295,5357
1609460177000000,9.95,893,4654,4966
1609460178000000,10.0,1182,5102,4709
1609460179000000,9.95,895,4703,4612
1609460180000000,9.92,841,4749,4886
1609460181000000,9.9,920,4739,5326
1609460182000000,9.9,904,5327,5360
1609460183000000,9.9,923,4605,5161
1609460184000000,9.9,845,4660,4979
1609460185000000,9.93,1073,5441,4669
1609460186000000,9.9,917,5137,4586
1609460187000000,9.9,839,5253,4592
1609460188000000,9.9,930,5110,4981
1609460189000000,9.95,1113,4593,4701
1609460190000000,9.95,904,5173,4810
1609460191000000,9.97,987,4822,4611
1609460192000000,9.95,838,4982,5085
1609460193000000,9.9,991,5304,5405
1609460194000000,9.9,837,5206,5309
1609460195000000,9.9,883,4844,4957
1609460196000000,9.93,1196,4990,5037
1609460197000000,9.94,937,5343,5209
1609460198000000,9.91,848,4885,5071
1609460199000000,9.94,803,5380,4832
1609460200000000,11.0,9264,46320,23160
1609460201000000,11.02,7413,37065,18532
1609460202000000,11.03,10448,52240,26120
1609460203000000,11.04,8521,42605,21302
1609460204000000,11.05,7710,38550,19275
1609460205000000,11.09,8586,42930,21465
1609460206000000,11.16,10631,53155,26577
1609460207000000,11.22,10530,52650,26325
1609460208000000,11.28,7941,39705,19852
1609460209000000,11.3,10937,54685,27342
1609460210000000,11.32,8503,42515,21257
1609460211000000,11.36,9982,49910,24955
1609460212000000,11.41,9550,47750,23875
1609460213000000,11.49,8954,44770,22385
1609460214000000,11.52,10993,54965,27482
1609460215000000,11.57,9626,48130,24065
1609460216000000,11.63,10800,54000,27000
1609460217000000,11.65,10500,52500,26250
1609460218000000,11.66,8586,42930,21465
1609460219000000,11.69,8424,42120,21060
1609460220000000,11.7,8745,43725,21862
1609460221000000,11.75,9231,46155,23077
1609460222000000,11.83,9790,48950,24475
1609460223000000,11.9,7558,37790,18895
1609460224000000,11.91,8591,42955,21477
1609460225000000,11.94,8979,44895,22447
1609460226000000,11.98,7912,39560,19780
1609460227000000,12.0,8140,40700,20350
1609460228000000,12.0,8012,40060,20030
1609460229000000,12.0,11040,55200,27600
1609460230000000,12.0,7542,37710,18855
1609460231000000,12.0,10165,50825,25412
1609460232000000,12.0,9775,48875,24437
1609460233000000,12.0,9520,47600,23800
1609460234000000,12.0,9475,47375,23687
1609460235000000,12.0,9521,47605,23802
1609460236000000,12.0,9113,45565,22782
1609460237000000,12.0,8667,43335,21667
1609460238000000,12.0,8909,44545,22272
1609460239000000,12.0,10570,52850,26425
1609460240000000,12.0,8316,41580,20790
1609460241000000,12.0,8509,42545,21272
1609460242000000,12.0,8672,43360,21680
1609460243000000,12.0,8013,40065,20032
1609460244000000,12.0,8946,44730,22365
1609460245000000,12.0,9073,45365,22682
1609460246000000,12.0,8457,42285,21142
1609460247000000,12.0,8934,44670,22335
1609460248000000,12.0,7669,38345,19172
1609460249000000,12.0,7702,38510,19255
1609460250000000,12.0,10543,52715,26357
1609460251000000,12.0,9052,45260,22630
1609460252000000,12.0,9001,45005,22502
1609460253000000,12.0,8243,41215,20607
1609460254000000,12.0,10316,51580,25790
1609460255000000,12.0,8356,41780,20890
1609460256000000,12.0,11105,55525,27762
1609460257000000,12.0,10400,52000,26000
1609460258000000,12.0,10561,52805,26402
1609460259000000,12.0,9004,45020,22510
1609460260000000,12.0,9101,45505,22752
1609460261000000,12.0,9599,47995,23997
1609460262000000,12.0,8025,40125,20062
1609460263000000,12.0,8061,40305,20152
1609460264000000,12.0,8626,43130,21565
1609460265000000,12.0,7810,39050,19525
1609460266000000,12.0,8466,42330,21165
1609460267000000,12.0,8432,42160,21080
1609460268000000,12.0,9663,48315,24157
1609460269000000,12.0,7831,39155,19577
1609460270000000,12.0,8503,42515,21257
1609460271000000,12.0,10075,50375,25187
1609460272000000,12.0,9552,47760,23880
1609460273000000,12.0,8404,42020,21010
1609460274000000,12.0,9757,48785,24392
1609460275000000,12.0,8118,40590,20295
1609460276000000,12.0,8414,42070,21035
1609460277000000,12.0,10215,51075,25537
1609460278000000,12.0,10198,50990,25495
1609460279000000,12.0,9723,48615,24307
1609460280000000,12.0,10498,52490,26245
1609460281000000,12.0,11099,55495,27747
1609460282000000,12.0,7989,39945,19972
1609460283000000,12.0,11005,55025,27512
1609460284000000,12.0,9179,45895,22947
1609460285000000,12.0,10753,53765,26882
1609460286000000,12.0,7914,39570,19785
1609460287000000,12.0,9079,45395,22697
1609460288000000,12.0,10183,50915,25457
1609460289000000,12.0,10047,50235,25117
1609460290000000,12.0,9816,49080,24540
1609460291000000,12.0,8021,40105,20052
1609460292000000,12.0,8270,41350,20675
1609460293000000,12.0,8139,40695,20347
1609460294000000,12.0,9859,49295,24647
1609460295000000,12.0,8908,44540,22270
1609460296000000,12.0,9126,45630,22815
1609460297000000,12.0,9974,49870,24935
1609460298000000,12.0,9682,48410,24205
1609460299000000,12.0,7952,39760,19880
1609460300000000,12.0,9230,46150,23075
1609460301000000,12.0,10462,52310,26155
1609460302000000,12.0,9690,48450,24225
1609460303000000,12.0,9549,47745,23872
1609460304000000,12.0,7794,38970,19485
1609460305000000,12.0,9555,47775,23887
1609460306000000,12.0,11054,55270,27635
1609460307000000,12.0,9706,48530,24265
1609460308000000,12.0,8406,42030,21015
1609460309000000,12.0,10091,50455,25227
1609460310000000,12.0,8525,42625,21312
1609460311000000,12.0,10494,52470,26235
1609460312000000,12.0,9693,48465,24232
1609460313000000,12.0,7979,39895,19947
1609460314000000,12.0,8632,43160,21580
1609460315000000,12.0,9520,47600,23800
1609460316000000,12.0,10669,53345,26672
1609460317000000,12.0,9355,46775,23387
1609460318000000,12.0,7988,39940,19970
1609460319000000,12.0,8177,40885,20442
1609460320000000,12.0,10282,51410,25705
1609460321000000,12.0,9308,46540,23270
1609460322000000,12.0,9412,47060,23530
1609460323000000,12.0,8480,42400,21200
1609460324000000,12.0,11088,55440,27720
1609460325000000,12.0,10986,54930,27465
1609460326000000,12.0,9701,48505,24252
1609460327000000,12.0,9752,48760,24380
1609460328000000,12.0,9489,47445,23722
1609460329000000,12.0,11077,55385,27692
1609460330000000,12.0,8033,40165,20082
1609460331000000,12.0,10971,54855,27427
1609460332000000,12.0,10446,52230,26115
1609460333000000,12.0,11017,55085,27542
1609460334000000,12.0,8852,44260,22130
1609460335000000,12.0,10177,50885,25442
1609460336000000,12.0,10336,51680,25840
1609460337000000,12.0,8915,44575,22287
1609460338000000,12.0,7916,39580,19790
1609460339000000,12.0,9193,45965,22982
1609460340000000,12.0,8173,40865,20432
1609460341000000,12.0,9534,47670,23835
1609460342000000,12.0,8862,44310,22155
1609460343000000,12.0,10644,53220,26610
1609460344000000,12.0,8910,44550,22275
1609460345000000,12.0,8919,44595,22297
1609460346000000,12.0,10862,54310,27155
1609460347000000,12.0,9253,46265,23132
1609460348000000,12.0,10389,51945,25972
1609460349000000,12.0,10096,50480,25240
1609460350000000,12.0,8440,42200,21100
1609460351000000,12.0,9127,45635,22817
1609460352000000,12.0,10717,53585,26792
1609460353000000,12.0,7855,39275,19637
1609460354000000,12.0,7418,37090,18545
1609460355000000,12.0,9876,49380,24690
1609460356000000,12.0,7984,39920,19960
1609460357000000,12.0,8366,41830,20915
1609460358000000,12.0,7614,38070,19035
1609460359000000,12.0,9371,46855,23427
1609460360000000,12.0,10172,50860,25430
1609460361000000,12.0,10763,53815,26907
1609460362000000,12.0,10979,54895,27447
1609460363000000,12.0,7638,38190,19095
1609460364000000,12.0,8454,42270,21135
1609460365000000,12.0,9806,49030,24515
1609460366000000,12.0,7805,39025,19512
1609460367000000,12.0,8071,40355,20177
1609460368000000,12.0,8032,40160,20080
1609460369000000,12.0,8491,42455,21227
1609460370000000,12.0,7740,38700,19350
1609460371000000,12.0,9274,46370,23185
1609460372000000,12.0,7623,38115,19057
1609460373000000,12.0,10261,51305,25652
1609460374000000,12.0,7600,38000,19000
1609460375000000,12.0,9943,49715,24857
1609460376000000,12.0,7787,38935,19467
1609460377000000,12.0,10080,50400,25200
1609460378000000,12.0,8775,43875,21937
